plan_id,facility_id,prefecture,facility,category,treatment,status,match_score,document_url,amount,tax,unit,products,score,page,excerpt,qc_reason,error
P00273,F0297,東京都,東京銀座国際醫院,第二種,変形性膝関節症に対する自己骨髄由来間葉系幹細胞を含む骨髄濃縮液（BMAC）の関節内投与療法,AUTO,0.9647,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2002030/5/0,500000,税別,,,9,2,連絡先:03-6263-2034 12.費用について この治療は公的保険の対象ではありませんので、当院所定の施術料として税別50万円をお支払いいた だきます。 ※患者様の症状、その他の事情等により治療費が変動する場合があります。,line-level strong price context,
P00274,F0297,東京都,東京銀座国際醫院,第二種,変形性膝関節症に対する多血小板血漿（PRP）関節内投与療法,AUTO,0.98,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2002032/5/0,150000,税別,,,9,2,連絡先:03-6263-2034 12.費用について この治療は公的保険の対象ではありませんので、当院所定の施術料として税別15万円をお支払いいた だきます。 ※患者様の症状、その他の事情等により治療費が変動する場合があります。,line-level strong price context,
P00280,F0305,東京都,目黒駅前ネスト整形外科,第二種,自己脂肪組織由来幹細胞（ASCs）を用いた変形性関節症の治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2512045/5/0,1200000,税込,1回,,7,13,費用(税込) 1関節1回投与 120 万円 2関節1回投与 160 万円,line-level medium price context,
P00310,F0307,東京都,社会医療法人社団東京巨樹の会 東京品川病院,第三種,自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2604051/5/0,,,,,,,,no price found after text/OCR pass,Document fetched but no price candidate
P00281,F0307,東京都,社会医療法人社団東京巨樹の会 東京品川病院,第二種,自家多血小板血漿（PRP）を用いた慢性関節炎の治療（関節内組織）,QC,0.9838,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2604050/5/0,99000,不明,両側,ACP MAX|ACP,3,2,"PRP 両側 ACP 99,000円 ACP MAX 385,000円",price candidates remain ambiguous,
P00281,F0307,東京都,社会医療法人社団東京巨樹の会 東京品川病院,第二種,自家多血小板血漿（PRP）を用いた慢性関節炎の治療（関節内組織）,QC,0.9838,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2604050/5/0,220000,不明,両側,ACP MAX|ACP,3,2,"55,000円 ACP MAX 220,000円 PRP 両側 ACP",price candidates remain ambiguous,
P00281,F0307,東京都,社会医療法人社団東京巨樹の会 東京品川病院,第二種,自家多血小板血漿（PRP）を用いた慢性関節炎の治療（関節内組織）,QC,0.9838,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2604050/5/0,55000,不明,,ACP MAX|ACP,2,2,"55,000円 ACP MAX 220,000円",price candidates remain ambiguous,
P00281,F0307,東京都,社会医療法人社団東京巨樹の会 東京品川病院,第二種,自家多血小板血漿（PRP）を用いた慢性関節炎の治療（関節内組織）,QC,0.9838,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2604050/5/0,385000,不明,,ACP MAX|ACP,2,2,"99,000円 ACP MAX 385,000円 キャンセルポリシーについて 採血開始後のキャンセルにつきましては、キャンセル料を申し受",price candidates remain ambiguous,
P00282,F0308,東京都,社会医療法人財団仁医会 牧田総合病院,第二種,多血小板血漿（PRP）を用いた変形性関節症治療,AUTO,0.952,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2602049/5/0,150000,税別,,APS|GPS,8,,"て結果や経過・治療部位の写真などを公表する可能性がありますが、規程に基づき患者様個人 を特定できる内容が使われることはありません。 16)治療にかかる費用について この治療は公的保険の対象ではありませんので、当院の所定の施術料をお支払いいただきます。 ジンマーバイオメット社製 GPSIIIシステム 150,000円(税抜) APSキット 300,000円(税抜) ご不明な点は医師・スタッフまでお気軽にお尋ねください。施術後、患者様の個人的な事情及び金 銭等に関する問題に関しては一切の責任を負いかねますのでご了承ください。 17)治療に関する問合せ先 本治療に関して、治療後の不安、疾病等の相談などがございましたら担当医師",,
P00282,F0308,東京都,社会医療法人財団仁医会 牧田総合病院,第二種,多血小板血漿（PRP）を用いた変形性関節症治療,AUTO,0.952,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2602049/5/0,300000,税別,,APS|GPS,8,,"づき患者様個人 を特定できる内容が使われることはありません。 16)治療にかかる費用について この治療は公的保険の対象ではありませんので、当院の所定の施術料をお支払いいただきます。 ジンマーバイオメット社製 GPSIIIシステム 150,000円(税抜) APSキット 300,000円(税抜) ご不明な点は医師・スタッフまでお気軽にお尋ねください。施術後、患者様の個人的な事情及び金 銭等に関する問題に関しては一切の責任を負いかねますのでご了承ください。 17)治療に関する問合せ先 本治療に関して、治療後の不安、疾病等の相談などがございましたら担当医師または以下窓口まで お気軽にご連絡ください。 ・問い合わせ先:整形外科",,
P00283,F0223,東京都,社会福祉法人みどり福祉会 B&Jクリニックお茶の水,第二種,自家多血小板血漿（PRP）を用いた関節内組織損傷に対する治療,QC,0.9838,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1912136/5/0,,,,,,,,no price found after text/OCR pass,Document fetched but no price candidate
P00284,F0263,東京都,社会福祉法人同愛記念病院財団 同愛記念病院,第二種,自家多血小板血漿（PRP）を用いた慢性関節炎の治療（関節内組織）,AUTO,0.9838,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2502006/5/0,40000,税別,2 回分,,9,,とはできません。 (2) 本治療にかかる費用は、以下のとおりです。なお、費用は、治療に伴う診査、 自家PRP 調製のための採血にかかる費用、自家PRP 調製費用、注入にかか る費用の総額となります。左右両側に投与する場合は、2 回分です。 PRP 療法1回(1 部位) 4万円(消費税別) 11. 試料等の保存及び廃棄の方法 患者様から採取した血液と作製したPRP は、患者様ご自身の治療のみに 使用します。ただし、症例検討や学会発表を目的として、血液やPRP の測 定を行い、データを取得することがあります。 血液およびPRP は微量で全量を使用するため、保管はしません。治療に 用いない血液または,,
P00285,F0301,東京都,社会福祉法人白十字会 東京白十字病院,第二種,多血小板血漿（PRP）を用いた変形性関節症治療,AUTO,0.952,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2510039/5/0,150000,税別,,,8,3,"い。 提供価格 150,000 円(税抜) 300,000 円(税抜) 例:膝関節内投与",line-level medium price context,
P00285,F0301,東京都,社会福祉法人白十字会 東京白十字病院,第二種,多血小板血漿（PRP）を用いた変形性関節症治療,AUTO,0.952,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2510039/5/0,300000,税別,,,8,3,"提供価格 150,000 円(税抜) 300,000 円(税抜) 例:膝関節内投与 (保険適用)",line-level medium price context,
P00286,F0315,東京都,社会福祉法人賛育会 賛育会病院,第二種,変形性関節症および関節腔の傷害を対象とした自家多血小板血漿（PRP）注入療法,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2506012/5/0,55000,税込,1 回,,7,,"8. 治療にかかる費用について この治療は、健康保険が適用されない自由診療です。そのため、患者様の費用負担が 他の治療よりも高額になることがあります。当院において実施される本治療および本治 療に必要な検査などの費用は全額自己負担となります。 血液分離専用容器キットによる施術料1 回55,000 円(税込) ※患者様の症状によっては、治療を数回行うことがあります。治療前、または治療後 の状態から担当医師が判断し、患者様にお伝えしご相談させて頂きます。 ※治療内容・回数により1回あたりの費用が減額される場合がございます。施術する 前に詳細な説明をいたしますので、ご納得いただいた上で施術いただきますようお 願い申し上げます。",,
P00286,F0315,東京都,社会福祉法人賛育会 賛育会病院,第二種,変形性関節症および関節腔の傷害を対象とした自家多血小板血漿（PRP）注入療法,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2506012/5/0,22000,不明,,,-6,,"めください。 説明を受けた後に同意されない場合でも、一切不利益を受けることはありません。 また同様に、治療を受けることに同意した場合であっても、投与までの間でしたらい つでも取りやめることができます。 (採血等にかかる実費等はご負担いただきます。: 採血後または、PRP 加工後のキャンセル料22,000 円 ) もしこの治療を受けることに同意しない場合も、最適と考えられる治療を実施できる ように患者様の治療に最善を尽くします。 ただし、治療を行った後は、健康管理のために必要に応じて適切な検査を受けていた だき、医学的に問題がないかを確認させていただきます。 11. 試料等の保管及び廃棄の方法について この治療にて患者様より採",,
P00287,F0309,東京都,祐天寺整形外科クリニック,第二種,多血小板血漿（PRP）の投与による変形性関節症治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2310001/5/0,100000,税別,1回,APS|GPS,9,,"否定できない 品質管理された安全性の高いものだが、アレルギー反応などの可能 性を完全には否定できない 11. 治療にかかる費用について この治療は公的保険の対象ではありませんので、当クリニックの所 定の施術料をお支払いいただきます。 ・PRPを用いた治療(GPSIIIキット使用)における施術料 100,000 円(税別) ・濃縮PRPを用いた治療(APSキット使用)における施術料 300,000 円(税別) ご不明な点は医師・スタッフにお尋ねください。なお1回の施術あ たりの費用は、患部の状態を確認した医師の判断、PRPの遠心回数 等により変更となる場合がございます。 12. その他治療についての注意事 項",,
P00287,F0309,東京都,祐天寺整形外科クリニック,第二種,多血小板血漿（PRP）の投与による変形性関節症治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2310001/5/0,300000,税別,1回,APS|GPS,9,,"できない 11. 治療にかかる費用について この治療は公的保険の対象ではありませんので、当クリニックの所 定の施術料をお支払いいただきます。 ・PRPを用いた治療(GPSIIIキット使用)における施術料 100,000 円(税別) ・濃縮PRPを用いた治療(APSキット使用)における施術料 300,000 円(税別) ご不明な点は医師・スタッフにお尋ねください。なお1回の施術あ たりの費用は、患部の状態を確認した医師の判断、PRPの遠心回数 等により変更となる場合がございます。 12. その他治療についての注意事 項 患者様の体調が良くない場合や、採取した血液の状態によっては、",,
P00288,F0311,東京都,羽田内科医院,第二種,自己多血小板血漿（PRP）関節内投与による整形外科治療（変形性関節症・関節炎）,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1911144/5/0,15000,不明,,,14,1,□その他、予期せぬ副反応や合併症が発生した場合には、その都度 必要な措置を講じます。 □治療費は PRP 1mlあたり 15000円(別途消費税) □PRPの保管及び移動を行うことはありません。 □PRP作製における材料(血液)及び資材は医療廃棄物として処理,line-level strong price context,
P00288,F0311,東京都,羽田内科医院,第二種,自己多血小板血漿（PRP）関節内投与による整形外科治療（変形性関節症・関節炎）,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1911144/5/0,15000,不明,,,12,3,私は、 PRP 療法を行うにあたり、以下の治療費を支払います。 書類作成料 5000円 治療費 対象疾患にかかわらず、PRP 1mlあたり 15000円 治療費 私の医学的情報は法律で要求される期間、秘密を守って保存される,line-level strong price context,
P00289,F0312,東京都,葛西駅前あおぞら整形外科クリニック,第二種,多血小板血漿を用いた関節炎治療（第2種再生医療）,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2506025/5/0,55000,不明,,,12,9,"9 ・治療前診断料 11,000 円 ・PRP 療法実施費用 55,000 円 *キャンセル規定について ・治療当日の診察前",line-level strong price context,
P00279,F0317,東京都,銀座YRクリニック,第二種,変形性関節症・腰痛症・末梢神経障害などの疼痛に対する自己脂肪由来間葉系幹細胞の静脈注射治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2606012/5/0,3000000,税込,2回,,9,6,本治療は保険適用外であるため、治療にかかる費用全額をご自分でご負担いただきます。その 他、本治療を受けるために必要となった旅費、交通費などの全ての費用もご自分でご負担いただ きます。実際に必要となる治療費については初回 385 万円(税込)、2回目以降 300 万円(税抜) となります。 なお、本治療の同意を撤回される場合、または患者様のご都合で治療日時の変更や治療の取り,line-level strong price context,
P00279,F0317,東京都,銀座YRクリニック,第二種,変形性関節症・腰痛症・末梢神経障害などの疼痛に対する自己脂肪由来間葉系幹細胞の静脈注射治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2606012/5/0,3850000,税込,2回,,9,6,本治療は保険適用外であるため、治療にかかる費用全額をご自分でご負担いただきます。その 他、本治療を受けるために必要となった旅費、交通費などの全ての費用もご自分でご負担いただ きます。実際に必要となる治療費については初回 385 万円(税込)、2回目以降 300 万円(税抜) となります。 なお、本治療の同意を撤回される場合、または患者様のご都合で治療日時の変更や治療の取り,line-level strong price context,
P00335,F0393,群馬県,ぐんまスポーツ整形外科,第三種,自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2203028/5/0,55000,税込,2 回分,,9,,"用することはできませ ん。 (2) 本治療にかかる費用は、以下のとおりです。なお、費用は、治療に伴う診 査、PRP 作製のための採血にかかる費用、PRP 作製費用、注入にかかる費 用の総額となります。左右両側に投与する場合は、2 回分です。 PRP 1回(1 部位) 55,000 円(税込) 11. 試料等の保存及び廃棄の方法 患者様から採取した血液と作製したPRP は、患者様ご自身の治療のみ に使用します。ただし、症例検討や学会発表を目的として、血液やPRP の測定を行い、データを取得することがあります。 血液およびPRP は微量で全量を使用するため、保管はしません。治療 に用いない血液またはPRP",,
P00337,F0394,群馬県,パーク整形外科クリニック,第三種,四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2607018/5/0,44000,税込,1 回,ACP MAX|ACP,9,,"担が他 の治療よりも高額になることがあります。当院において実施される本治療および本治療に必 要な検査などの費用は全額自己負担となります。 血液分離専用容器キットによる施術料(1 回あたり): ・ACP ダブルシリンジの場合:55,000 円(税込) ・【学割】ACP ダブルシリンジの場合:44,000 円(税込) ・ACP MAX PRP システムの場合:200,000 円(税込) ※患者様の症状によっては、治療を数回行うことがあります。治療前、または治 療後の状態から担当医師が判断し、患者様にお伝えしご相談させて頂きます。 ※治療内容・回数により1回あたりの費用が減額される場合がございます。施術する前に 詳細な説明をいたしま",,
P00337,F0394,群馬県,パーク整形外科クリニック,第三種,四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2607018/5/0,55000,税込,1 回,ACP MAX|ACP,9,,"療は、健康保険がご使用できない自由診療です。そのため、患者様の費用負担が他 の治療よりも高額になることがあります。当院において実施される本治療および本治療に必 要な検査などの費用は全額自己負担となります。 血液分離専用容器キットによる施術料(1 回あたり): ・ACP ダブルシリンジの場合:55,000 円(税込) ・【学割】ACP ダブルシリンジの場合:44,000 円(税込) ・ACP MAX PRP システムの場合:200,000 円(税込) ※患者様の症状によっては、治療を数回行うことがあります。治療前、または治 療後の状態から担当医師が判断し、患者様にお伝えしご相談させて頂きます。 ※治療内容・回数により1回あたりの",,
P00337,F0394,群馬県,パーク整形外科クリニック,第三種,四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2607018/5/0,200000,税込,1 回,ACP MAX|ACP,9,,"治療および本治療に必 要な検査などの費用は全額自己負担となります。 血液分離専用容器キットによる施術料(1 回あたり): ・ACP ダブルシリンジの場合:55,000 円(税込) ・【学割】ACP ダブルシリンジの場合:44,000 円(税込) ・ACP MAX PRP システムの場合:200,000 円(税込) ※患者様の症状によっては、治療を数回行うことがあります。治療前、または治 療後の状態から担当医師が判断し、患者様にお伝えしご相談させて頂きます。 ※治療内容・回数により1回あたりの費用が減額される場合がございます。施術する前に 詳細な説明をいたしますので、ご納得いただいた上で施術いただきますようお願い申し 上げます。",,
P00337,F0394,群馬県,パーク整形外科クリニック,第三種,四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2607018/5/0,30000,不明,,ACP MAX|ACP,-6,,"を受けることはありません。 また同様に、治療を受けることに同意した場合であっても、投与までの間でしたら、いつ でも取りやめることができます。この場合でも、一切不利益を受けません。 ただし、キャンセル料はご負担いただきます。 採血後および加工後のキャンセル料:ACP ダブルシリンジの場合:30,000 円 :ACP MAX PRP システムの場合:120,000 円 もしこの治療を受けることに同意されない場合も、最適と考えられる治療を実施できるよ うに患者様の治療に最善を尽くします。 ただし、治療を行った後は、健康管理・アフターフォローのために必要に応じて適切な検 査を受けていただき、医学的に問題がないかを確認させていただきます",,
P00337,F0394,群馬県,パーク整形外科クリニック,第三種,四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2607018/5/0,120000,不明,,ACP MAX|ACP,-6,,"意した場合であっても、投与までの間でしたら、いつ でも取りやめることができます。この場合でも、一切不利益を受けません。 ただし、キャンセル料はご負担いただきます。 採血後および加工後のキャンセル料:ACP ダブルシリンジの場合:30,000 円 :ACP MAX PRP システムの場合:120,000 円 もしこの治療を受けることに同意されない場合も、最適と考えられる治療を実施できるよ うに患者様の治療に最善を尽くします。 ただし、治療を行った後は、健康管理・アフターフォローのために必要に応じて適切な検 査を受けていただき、医学的に問題がないかを確認させていただきます。 11. 試料等の保管及び廃棄の方法について 加工",,
P00336,F0394,群馬県,パーク整形外科クリニック,第二種,変形性関節症を対象とした自家多血小板血漿（PRP）注入療法,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2607014/5/0,55000,税込,1 回,ACP MAX|ACP,9,,"療は、健康保険がご使用できない自由診療です。そのため、患者様の費用負担が他 の治療よりも高額になることがあります。当院において実施される本治療および本治療に必 要な検査などの費用は全額自己負担となります。 血液分離専用容器キットによる施術料(1 回あたり): ・ACP ダブルシリンジの場合:55,000 円(税込) ・ACP MAX PRP システムの場合:200,000 円(税込) ※患者様の症状によっては、治療を数回行うことがあります。治療前、または治療後の状 態から担当医師が判断し、患者様にお伝えしご相談させて頂きます。 ※治療内容・回数により1回あたりの費用が減額される場合がございます。施術する前に 詳細な説明をいたします",,
P00336,F0394,群馬県,パーク整形外科クリニック,第二種,変形性関節症を対象とした自家多血小板血漿（PRP）注入療法,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2607014/5/0,200000,税込,1 回,ACP MAX|ACP,9,,"が他 の治療よりも高額になることがあります。当院において実施される本治療および本治療に必 要な検査などの費用は全額自己負担となります。 血液分離専用容器キットによる施術料(1 回あたり): ・ACP ダブルシリンジの場合:55,000 円(税込) ・ACP MAX PRP システムの場合:200,000 円(税込) ※患者様の症状によっては、治療を数回行うことがあります。治療前、または治療後の状 態から担当医師が判断し、患者様にお伝えしご相談させて頂きます。 ※治療内容・回数により1回あたりの費用が減額される場合がございます。施術する前に 詳細な説明をいたしますので、ご納得いただいた上で治療をお受けいただけますようお願い 申し上げま",,
P00336,F0394,群馬県,パーク整形外科クリニック,第二種,変形性関節症を対象とした自家多血小板血漿（PRP）注入療法,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2607014/5/0,30000,不明,,ACP MAX|ACP,-6,,"利益を受けることはありません。 また同様に、治療を受けることに同意した場合であっても、投与までの間でしたら、いつ でも取りやめることができます。この場合でも、一切不利益を受けません。 ただしキャンセル料はご負担いただきます。 採血後および加工後のキャンセル料:ACP ダブルシリンジの場合:30,000 円 :ACP MAX PRP システムの場合:120,000 円 もしこの治療を受けることに同意されない場合も、最適と考えられる治療を実施できるよ うに患者様の治療に最善を尽くします。 ただし、治療を行った後は、健康管理・アフターフォローのために必要に応じて適切な検 査を受けていただき、医学的に問題がないかを確認させていただきます",,
P00336,F0394,群馬県,パーク整形外科クリニック,第二種,変形性関節症を対象とした自家多血小板血漿（PRP）注入療法,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2607014/5/0,120000,不明,,ACP MAX|ACP,-6,,"に同意した場合であっても、投与までの間でしたら、いつ でも取りやめることができます。この場合でも、一切不利益を受けません。 ただしキャンセル料はご負担いただきます。 採血後および加工後のキャンセル料:ACP ダブルシリンジの場合:30,000 円 :ACP MAX PRP システムの場合:120,000 円 もしこの治療を受けることに同意されない場合も、最適と考えられる治療を実施できるよ うに患者様の治療に最善を尽くします。 ただし、治療を行った後は、健康管理・アフターフォローのために必要に応じて適切な検 査を受けていただき、医学的に問題がないかを確認させていただきます。 11. 試料等の保管及び廃棄の方法について 加工",,
P00623,F0443,愛知県,医療法人蜂友会 はちや整形外科病院,第二種,多血小板血漿（PRP）を用いた整形外科疾患に対する組織修復,QC,0.98,https://saiseiiryo.mhlw.go.jp/published_plan/download/03D2605008/5/0,,,,,,,,no price found after text/OCR pass,Document fetched but no price candidate
P00362,F0407,長野県,長野整形外科クリニック,第二種,自家多血小板血漿（PRP）を用いた慢性関節炎ならびに関節内軟骨・靭帯損傷の治療（関節内組織）,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2503071/5/0,50000,税別,1 回(1 部位),ACP,6,7,"費用(税別) ACP 1 回(1 部位) 50,000 円 ACP(学割) 1 回(1 部位) 35,000 円",price candidates remain ambiguous,
P00362,F0407,長野県,長野整形外科クリニック,第二種,自家多血小板血漿（PRP）を用いた慢性関節炎ならびに関節内軟骨・靭帯損傷の治療（関節内組織）,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2503071/5/0,150000,不明,1 回(1 部位),ACP MAX|ACP,5,7,"1 回(1 部位) 95,000 円 ACP MAX 1 回(1 部位) 150,000 円 (3) 採血を開始してからのキャンセルについては、キャンセル費用をいただ きます。",price candidates remain ambiguous,
P00362,F0407,長野県,長野整形外科クリニック,第二種,自家多血小板血漿（PRP）を用いた慢性関節炎ならびに関節内軟骨・靭帯損傷の治療（関節内組織）,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2503071/5/0,35000,不明,1 回(1 部位),ACP,2,7,"1 回(1 部位) 50,000 円 ACP(学割) 1 回(1 部位) 35,000 円 ACP ダブルショット 1 回(1 部位) 95,000 円",price candidates remain ambiguous,
P00362,F0407,長野県,長野整形外科クリニック,第二種,自家多血小板血漿（PRP）を用いた慢性関節炎ならびに関節内軟骨・靭帯損傷の治療（関節内組織）,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2503071/5/0,95000,不明,1 回(1 部位),ACP MAX|ACP,2,7,"1 回(1 部位) 35,000 円 ACP ダブルショット 1 回(1 部位) 95,000 円 ACP MAX 1 回(1 部位) 150,000 円",price candidates remain ambiguous,
P00358,F0408,長野県,長野松代総合病院,第二種,変形性関節症および関節腔の傷害を対象とした自家多血小板血漿（PRP）注入療法,QC,0.9447,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2310035/5/0,5500,不明,,,-10,7,"つでも取りやめることができます。この場合でも、一切不利益を受けません。 (採血等にかかる実費等はご負担いただきます。 :採血後のキャンセル料 5,500 円 加工後のキャンセル料 38,500 円) もしこの治療を受けることに同意しない場合も、最適と考えられる治療を実施できる ように患者様の治療に最善を尽くします。",price candidates remain ambiguous,
P00358,F0408,長野県,長野松代総合病院,第二種,変形性関節症および関節腔の傷害を対象とした自家多血小板血漿（PRP）注入療法,QC,0.9447,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2310035/5/0,38500,不明,,,-10,7,"つでも取りやめることができます。この場合でも、一切不利益を受けません。 (採血等にかかる実費等はご負担いただきます。 :採血後のキャンセル料 5,500 円 加工後のキャンセル料 38,500 円) もしこの治療を受けることに同意しない場合も、最適と考えられる治療を実施できる ように患者様の治療に最善を尽くします。",price candidates remain ambiguous,
P00504,F0155,山口県,医療法人社団季朋会 王司病院,第三種,自家多血小板血漿（PRP）の投与によるスポーツ外傷を含む筋、腱、靱帯損傷治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02F2410007/5/0,50000,税込,1 回,GPS|Mycells,8,,"この治療は公的保険の対象ではありませんので、当院所定の下記の施術料をお支払いい ただきます。 ・自家PRP を用いた治療(GPSIII キット使用)における施術料 100,000 円(税込) ・自家PRP を用いた治療(MyCells キット使用)における施術料 50,000 円(税込) (別途、事前の血液検査にかかる費用を実費でご負担いただきます。) 原則として、GPSIII は急性期、MyCells は慢性期の方に使用いたしますが、使用するキ ットは患者さまのご希望を考慮して最終的に決定いたします。なお1 回の施術あたりの 費用は、患部の状態を確認した医師の判断、およびそれに応じた自家PRP 投与量等に",,
P00504,F0155,山口県,医療法人社団季朋会 王司病院,第三種,自家多血小板血漿（PRP）の投与によるスポーツ外傷を含む筋、腱、靱帯損傷治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02F2410007/5/0,50000,税込,,GPS|Mycells,8,,"し本治療をとりやめた場合には、とりやめた時点までに発生した施術および製造に かかった費用をお支払いいただきます。 ・採血前に治療をとりやめた場合、費用のお支払いはございません。 ・キット開封後から投与までに治療をとりやめた場合、施術料100,000 円(税込、 GPSIII キット使用)もしくは50,000 円(税込、Mycells キット使用)をお支払いいた だきます。 また治療を行った後は、健康管理のために必要に応じて適切な検査を受けていただき、 医学的に問題がないかを確認させていただきます。 14. 個人情報の保護について 「個人情報の保護に関する法律」に基づき、当院",,
P00504,F0155,山口県,医療法人社団季朋会 王司病院,第三種,自家多血小板血漿（PRP）の投与によるスポーツ外傷を含む筋、腱、靱帯損傷治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02F2410007/5/0,100000,税込,,GPS|Mycells,8,,", No. 6, 2011 より 11. 治療にかかる費用について この治療は公的保険の対象ではありませんので、当院所定の下記の施術料をお支払いい ただきます。 ・自家PRP を用いた治療(GPSIII キット使用)における施術料 100,000 円(税込) ・自家PRP を用いた治療(MyCells キット使用)における施術料 50,000 円(税込) (別途、事前の血液検査にかかる費用を実費でご負担いただきます。) 原則として、GPSIII は急性期、MyCells は慢性期の方に使用いたしますが、使用するキ ットは患者さまのご希望を考慮して最終的に決定いたします。なお",,
P00510,F0193,徳島県,医療法人メディカルトラスト 髙木整形外科医院,第三種,自家多血小板血漿（PRP）を用いた靭帯・腱及び腱付着部の機能障害・疾患の治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01F2205002/5/0,33000,税込,,ACP|GPS|Zimmer|Arthrex,8,,"撤回された場合など、同意を撤回される時点までに費用が発生して いる場合、発生した費用を患者様にご負担いただきますのでご了承 ください。 ZIMMER BIOMET製 GPS®IIIシステム 110,000円(税込) Arthrex Japan 合同会社製 Arthrex ACP ダブルシリンジ 33,000円(税込) 13.他の治療法の有無、本治療法との比較について 靭帯・腱及び腱付着部の機能障害・疾患は、ストレッチをこまめに 行う、患部を酷使するようなスポーツや作業を控えて湿布や外用薬 を服用する、局所麻酔薬やステロイドの注射を行う、などの保存療 法により症状の改善が見られる場合があります。このような保存療 法は、本治療法よりも手軽に、安価",,
P00510,F0193,徳島県,医療法人メディカルトラスト 髙木整形外科医院,第三種,自家多血小板血漿（PRP）を用いた靭帯・腱及び腱付着部の機能障害・疾患の治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01F2205002/5/0,110000,税込,,ACP|APS|GPS|Zimmer,8,,"により治 療費が変動する場合があります。 なお、細胞の採取後や自家PRPやAPSの製造を開始した後に同意を 撤回された場合など、同意を撤回される時点までに費用が発生して いる場合、発生した費用を患者様にご負担いただきますのでご了承 ください。 ZIMMER BIOMET製 GPS®IIIシステム 110,000円(税込) Arthrex Japan 合同会社製 Arthrex ACP ダブルシリンジ 33,000円(税込) 13.他の治療法の有無、本治療法との比較について 靭帯・腱及び腱付着部の機能障害・疾患は、ストレッチをこまめに 行う、患部を酷使するようなスポーツや作業を控えて湿布や外用薬 を服用する、局所麻酔薬やステロイドの注射を行う、など",,
