plan_id,mhlw_plan_code,v41_lane,facility_id,prefecture,facility,category,treatment,treatment_class,status_source,status_normalized,postprocess_resolution,document_url,price_type,amount,amount_min,amount_max,tax,unit,products,makers,product_pair_method,postprocess_reason,score,page,excerpt,synthetic_postprocess
V41_03E2507008,03E2507008,A,V41FE5F303E2B0,京都府,医療法人財団康生会 たけだ膠原病リウマチクリニック,第三種,自家多血小板血漿(Platelet-rich plasma：PRP)を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節腔外に限る）,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2507008/5/0,point,50000,,,税込,2 回分,,,context_token,treatment_label_nearest,9,,"診療であり、健康保険を使用することはできません。 (2) 本治療にかかる費用は、以下のとおりです。なお、費用は、治療に伴う診査、PRP 調製 のための採血にかかる費用、PRP 調製費用、注入にかかる費用の総額となります。左右 両側に投与する場合は、2 回分です。 (筋腱)PRP1 回・1 部位:\ 50,000 円(税込) 3 回セット 135,000 円(税込) 11. 試料等の保存及び廃棄の方法 患者様から採取した血液と作製したPRP は、患者様ご自身の治療のみに使用します。た だし、症例検討や学会発表を目的として、血液やPRP の測定を行い、データを取得するこ とがあります。 血液およびPRP は微量で全量を使用するため、保管はしません。治療",False
V41_03E2507008,03E2507008,A,V41FE5F303E2B0,京都府,医療法人財団康生会 たけだ膠原病リウマチクリニック,第三種,自家多血小板血漿(Platelet-rich plasma：PRP)を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節腔外に限る）,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2507008/5/0,point,135000,,,税込,2 回分,,,context_token,treatment_label_nearest,9,,"ません。 (2) 本治療にかかる費用は、以下のとおりです。なお、費用は、治療に伴う診査、PRP 調製 のための採血にかかる費用、PRP 調製費用、注入にかかる費用の総額となります。左右 両側に投与する場合は、2 回分です。 (筋腱)PRP1 回・1 部位:\ 50,000 円(税込) 3 回セット 135,000 円(税込) 11. 試料等の保存及び廃棄の方法 患者様から採取した血液と作製したPRP は、患者様ご自身の治療のみに使用します。た だし、症例検討や学会発表を目的として、血液やPRP の測定を行い、データを取得するこ とがあります。 血液およびPRP は微量で全量を使用するため、保管はしません。治療に用いない血液ま たはPRP が生じた場合",False
V41_01G2108005,01G2108005,C,V41FA84AA2260D,佐賀県,医療法人仁栄会　さかえまち整形外科,第三種,自己多血小板血漿(PRP)を用いた、筋・腱・靭帯の軟部組織再生療法,PRP,QC,AUTO,verified_official_site_override,https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2108005/5/0,point,30000,,,税別,スモールスピッツ約10ml・1本,PRP,,,verified_official_override,,,,False
V41_01G2108005,01G2108005,C,V41FA84AA2260D,佐賀県,医療法人仁栄会　さかえまち整形外科,第三種,自己多血小板血漿(PRP)を用いた、筋・腱・靭帯の軟部組織再生療法,PRP,QC,AUTO,verified_official_site_override,https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2108005/5/0,point,40000,,,税別,ラージスピッツ約20ml・1本,PRP,,,verified_official_override,,,,False
V41_01G2403006,01G2403006,D,V41FB801F6755A,佐賀県,地方独立行政法人佐賀県医療センター好生館,第三種,自己多血小板血漿(PRP)を用いた筋肉、腱、靭帯、筋膜（関節外の軟部組織）の治療,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2403006/5/0,point,100000,,,税別,1回,GPS,Zimmer Biomet,nearest_preceding_product_in_excerpt,treatment_label_nearest,9,,"が、逆に ステロイド剤の副作用で重篤な感染症の誘発・骨粗鬆症の増悪・薬剤離脱困難等が生じてし まう可能性があります。 治療にかかる費用について この治療は公的保険の対象ではありませんので、当館にて施術料をお支払いいただきます。 ・PRP 療法 GPSIIIシステム使用 1回 100,000円(税別) ※患者さまの症状により施術料が変わる場合は別途、ご説明いたします。 その他治療についての注意事項 患者さまの体調が良くない場合や、採取した血液の状態によっては、PRP を分離できないこ とがあります。 その際には、再度採血をさせていただく場合があります。 ま",False
V41_01E2603017,01E2603017,A,V41F40626ADF30,兵庫県,SAクリニック,第二種,自家培養脂肪由来幹細胞を用いた関節系疾患に対する治療,脂肪由来幹細胞,QC,AUTO,structured_treatment_price_table,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2603017/5/0,point,1200000,,,不明,,,,context_token,cell_dose_table,2,4,"せんまん cell): 1,200,000円 えん 脂肪",False
V41_01E2603017,01E2603017,A,V41F40626ADF30,兵庫県,SAクリニック,第二種,自家培養脂肪由来幹細胞を用いた関節系疾患に対する治療,脂肪由来幹細胞,QC,AUTO,structured_treatment_price_table,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2603017/5/0,point,1350000,,,不明,,,,context_token,cell_dose_table,2,4,"せんまん cell): 1,350,000円 えん 脂肪",False
V41_01E2603017,01E2603017,A,V41F40626ADF30,兵庫県,SAクリニック,第二種,自家培養脂肪由来幹細胞を用いた関節系疾患に対する治療,脂肪由来幹細胞,QC,AUTO,structured_treatment_price_table,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2603017/5/0,point,1800000,,,不明,,,,context_token,cell_dose_table,2,4,"めやす :1億cell): 1,800,000円 えん 脂肪",False
V41_01E2603017,01E2603017,A,V41F40626ADF30,兵庫県,SAクリニック,第二種,自家培養脂肪由来幹細胞を用いた関節系疾患に対する治療,脂肪由来幹細胞,QC,AUTO,structured_treatment_price_table,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2603017/5/0,point,2200000,,,不明,,,,context_token,cell_dose_table,0,4,"おく cell) : 2,200,000円 えん 症状",False
V41_01E2601009,01E2601009,C,V41F5F285A66EF,兵庫県,「夢」整形外科スポーツクリニック,第二種,変形性関節症を対象とした自家多血小板血漿（PRP）注入療法,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2601009/5/0,point,30000,,,税込,1 回,Condensia,京セラ,nearest_preceding_product_in_excerpt,treatment_label_nearest,9,,"由診療です。そのため、患者様の費用負担が 他の治療よりも高額になることがあります。当院において実施される本治療および本治 療に必要な検査などの費用は全額自己負担となります。 PRP 治療の提供価格(京セラCondensia システム使用) 一般:1 回40,000 円(税込) 学生:1 回30,000 円(税込) ※患者様の症状によっては、治療を数回行うことがあります。治療前、または治療後の 状態から担当医師が判断し、患者様にお伝えしご相談させて頂きます。 ※治療内容・回数により1回あたりの費用が減額される場合がございます。施術する前 に詳細な説明をいたしますので、ご納得いただいた上で施術をお受けいただけますよ うお願い申し上げ",False
V41_01E2601009,01E2601009,C,V41F5F285A66EF,兵庫県,「夢」整形外科スポーツクリニック,第二種,変形性関節症を対象とした自家多血小板血漿（PRP）注入療法,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2601009/5/0,point,40000,,,税込,1 回,Condensia,京セラ,nearest_preceding_product_in_excerpt,treatment_label_nearest,9,,"この治療は、健康保険が適用されない自由診療です。そのため、患者様の費用負担が 他の治療よりも高額になることがあります。当院において実施される本治療および本治 療に必要な検査などの費用は全額自己負担となります。 PRP 治療の提供価格(京セラCondensia システム使用) 一般:1 回40,000 円(税込) 学生:1 回30,000 円(税込) ※患者様の症状によっては、治療を数回行うことがあります。治療前、または治療後の 状態から担当医師が判断し、患者様にお伝えしご相談させて頂きます。 ※治療内容・回数により1回あたりの費用が減額される場合がございます。施術する前 に詳細な説明をいたしますので、ご納得いただいた上で施術",False
V41_01E2601009,01E2601009,C,V41F5F285A66EF,兵庫県,「夢」整形外科スポーツクリニック,第二種,変形性関節症を対象とした自家多血小板血漿（PRP）注入療法,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2601009/5/0,point,15000,,,不明,,,,context_token,ancillary_label_nearest,-8,,"受けた後に同意されない場合でも、一切不利益を受けることはありません。 また同様に、治療を受けることに同意した場合であっても、投与までの間でしたらい つでも取りやめることができます。その場合、その後の治療について一切不利益は受け ません。(ただし下記のキャンセル料は申し受けます) 採血後~加工前 15,000 円 加工後~投与前 全額 もしこの治療を受けることに同意しない場合も、最適と考えられる治療を実施できる ように患者様の治療に最善を尽くします。 ただし、治療を行った後は、健康管理のために必要に応じて適切な検査を受けていた だき、医学的に問題がないかを確認させていただきます。 11. 試料等の保管及び廃棄の方法について",False
V41_01E2602008,01E2602008,B,V41F5F285A66EF,兵庫県,「夢」整形外科スポーツクリニック,第二種,変形性関節症に対する自己滑膜由来培養間葉系幹細胞の関節内投与療法,滑膜幹細胞,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2602008/5/0,point,789000,,,税込,1回,,,context_token,ancillary_label_nearest,9,,"適用外ですので、治療にかかる費用全額をご自分でご負担いただきます。その他、本治 療を受けるために必要となった宿泊費・交通費などの全ての費用もご自分でご負担いただきます。 治療に必要な費用は検体採取費用・局所麻酔料・培養費用・細胞保管料・関節内投与料・鎮痛剤・抗 生物質などを含めて、幹細胞1 億個:789,000 円/回(税込)となっております。症状やMRI 等の画像 診断結果により投与量(細胞数)が異なります。 また、1回の検体採取で1〜4回の投与分の細胞培養が可能です(採取した検体や細胞の状況により異 なります)。なお、患者様ごとに投与量、投与回数と投与回数に応じたトータル費用(概算)を説明 しますので、必ず担当医の説明を受けてください。2 回",False
V41_01E2604001,01E2604001,D,V41FD49D6B3BD7,兵庫県,かいと整形外科リハビリクリニック,第二種,変形性関節症を対象とした自家多血小板血漿（PRP）注入療法,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2604001/5/0,point,55000,,,税込,1 回,Condensia,京セラ,nearest_preceding_product_in_excerpt,treatment_label_nearest,9,,"されない自由診療です。そのため、患者様の費用負担が 他の治療よりも高額になることがあります。当院において実施される本治療および本治 療に必要な検査などの費用は全額自己負担となります。 血液分離専用容器キットによる提供価格 PRP:(京セラCondensia システム)使用 ・・・・・1 回55,000 円(税込) ※患者様の症状によっては、治療を数回行うことがあります。治療前、または治療後の 状態から担当医師が判断し、患者様にお伝えしご相談させて頂きます。 ※治療内容・回数により1回あたりの費用が減額される場合がございます。施術する前 に詳細な説明をいたしますので、ご納得いただいた上で施術をお受けいただけますよ うお願い申し上げま",False
V41_01E2603008,01E2603008,C,V41F3888E7D4F3,兵庫県,ささき整形外科リハビリクリニック,第二種,自己脂肪由来幹細胞を用いた関節疾患の治療,脂肪由来幹細胞,QC,AUTO,verified_official_override,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2603008/5/0,point,1000000,,,税別,"約3,000万個×1回分",脂肪由来幹細胞,,,verified_official_override,99,,official override: https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2603008/5/0,False
V41_01E2603008,01E2603008,C,V41F3888E7D4F3,兵庫県,ささき整形外科リハビリクリニック,第二種,自己脂肪由来幹細胞を用いた関節疾患の治療,脂肪由来幹細胞,QC,AUTO,verified_official_override,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2603008/5/0,point,1100000,,,税別,"約5,000万個×1回分",脂肪由来幹細胞,,,verified_official_override,99,,official override: https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2603008/5/0,False
V41_01E2603008,01E2603008,C,V41F3888E7D4F3,兵庫県,ささき整形外科リハビリクリニック,第二種,自己脂肪由来幹細胞を用いた関節疾患の治療,脂肪由来幹細胞,QC,AUTO,verified_official_override,https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2603008/5/0,point,1500000,,,税別,約1億個×1回分,脂肪由来幹細胞,,,verified_official_override,99,,official override: https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2603008/5/0,False
